doc_id,fname,sentence,sentence_without_stopwords,cooperative
8760,COOP SICREDI CAMPO GRANDE\relatorio_anual_2021_sicredi_campo_grande_ms,"The action mobilized employees, associates and members of the Women's Committee.","action mobilized employees, associates members Women's Committee.",COOP SICREDI CAMPO GRANDE
8763,COOP SICREDI CAMPO GRANDE\relatorio_anual_2021_sicredi_campo_grande_ms,"The asylum serves approximately 85 elderly people and the marketing manager, Joyce Zanni explains that the Hygiene material is very important due to all the daily care that elderly men and women receive, the donation made by Sicredi which maintains a very special link with each of them.","asylum serves approximately 85 elderly people marketing manager, Joyce Zanni explains Hygiene material important due daily care elderly men women receive, donation made maintains special link them.",COOP SICREDI CAMPO GRANDE
8812,COOP SICREDI CAMPO GRANDE\relatorio_anual_2021_sicredi_campo_grande_ms,"Core Coordinators participate in training Topics related to the universe of cooperativism were addressed in the Core Coordinator Development Program.15 The Women's Committee is a program that has the educational purpose of promoting gender equity , empowering women so that they can participate in management at all levels of the Cooperative, through training, information and education, to lead, undertake and promote the sustainable development of the business model in communities The Sicredi Campo Grande Women's Committee was created at the beginning of 2019 with the representation of two associates from each agency, operating at the time.","Core Coordinators participate training Topics related universe cooperativism addressed Core Coordinator Development Program.15 Women's Committee program educational purpose promoting gender equity , empowering women participate management levels Cooperative, training, information education, lead, undertake promote sustainable development business model communities Campo Grande Women's Committee created beginning 2019 representation two associates agency, operating time.",COOP SICREDI CAMPO GRANDE
8815,COOP SICREDI CAMPO GRANDE\relatorio_anual_2021_sicredi_campo_grande_ms,"In 2021, the Sicredi Campo Grande Women's Committee held a series of 12 Workshops for all of the Cooperative's employees.","2021, Campo Grande Women's Committee held series 12 Workshops Cooperative's employees.",COOP SICREDI CAMPO GRANDE
8829,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"Free and voluntary membership Cooperatives are voluntary organizations, open to everyone able to use its services and willing to accept responsibilities as members, without gender, social, racial, political or religious discrimination.","Free voluntary membership Cooperatives voluntary organizations, open everyone able use services willing accept responsibilities members, without gender, social, racial, political religious discrimination.",COOP SICREDI CAMPO GRANDE
8851,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"Men and women, elected as representatives of the other members, are responsible to them.","Men women, elected representatives members, responsible them.",COOP SICREDI CAMPO GRANDE
8939,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"com.br Donas do Negócio Program To promote the female entrepreneurship, the cooperative Sicredi União MS/TO e Oeste da Bahia, from Central Sicredi Brasil Central, develops Donas do Negócio, a portfolio aimed at women who seek to become protagonists in their businesses and careers.","com.br Donas Negócio Program promote female entrepreneurship, cooperative União MS/TO e Oeste da Bahia, Central Brasil Central, develops Donas Negócio, portfolio aimed women seek become protagonists businesses careers.",COOP SICREDI CAMPO GRANDE
8942,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"Furthermore, it helps these young women remain in the field, promoting local development.","Furthermore, helps young women remain field, promoting local development.",COOP SICREDI CAMPO GRANDE
8964,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"The initiative focused on black people, immigrants, women, people belonging to the LGBTQIAP+ community, people over 50 years old, residents of areas needy people, people with disabilities and other interest groups of cooperatives.","initiative focused black people, immigrants, women, people belonging LGBTQIAP+ community, people 50 years old, residents areas needy people, people disabilities interest groups cooperatives.",COOP SICREDI CAMPO GRANDE
8974,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"Strengthen our governance model............ 60 Member participation ........................................... 60 Core coordinators ... ............................................. 63 Ethics and combating corruption ............................................... 64 Cybersecurity .. .................................................... ..... 72 Spreading cooperativism and sustainability .. 75 Institutional visit program ............................... 75 Crescer Program .............................................. .................. 76 Training in cooperativism .................................. 78 Training in sustainability ........ .......................... 79 Promote inclusion and diversity ................... ... 80 Sustainability Guidelines for Inclusion, Diversity and Equity ................................... 80 Committee of Inclusion, Diversity and Equity .......... 81 Women's Committee ............................... .......................................... 82 Young Committee .................................................... .......................... 83 Channel accessibility .......................... ........................... 87Summary 2Chapter 3: Responsible solutions Shows how we generate value through our products, services, internal processes and operations sustainable.","Strengthen governance model............ 60 Member participation ........................................... 60 Core coordinators ... ............................................. 63 Ethics combating corruption ............................................... 64 Cybersecurity .. .................................................... ..... 72 Spreading cooperativism sustainability .. 75 Institutional visit program ............................... 75 Crescer Program .............................................. .................. 76 Training cooperativism .................................. 78 Training sustainability ........ .......................... 79 Promote inclusion diversity ................... ... 80 Sustainability Guidelines Inclusion, Diversity Equity ................................... 80 Committee Inclusion, Diversity Equity .......... 81 Women's Committee ............................... .......................................... 82 Young Committee .................................................... .......................... 83 Channel accessibility .......................... ........................... 87Summary 2Chapter 3: Responsible solutions Shows generate value products, services, internal processes operations sustainable.",COOP SICREDI CAMPO GRANDE
9000,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"GRI 401-1 | Sicredi DL13 | DL14 | DL15 | DL17 154PROMOTE PERSONAL DEVELOPMENTMEDIA OF HOURS OF TRAINING PER EMPLOYEE REGARDING GENDER GRI 3-3 2020 2021 2022 Men 23 30 28 Women 25 30 30 TOTAL 24 30 29 AVERAGE HOURS OF TRAINING PER EMPLOYEE IN FUNCTIONAL CATEGORY (QUANTITY) GRI 404-1 | GRI 3-3 2020 2021 2022 Elected 8 6 19 Senior Leadership 14 14 18 Middle Leadership 27 30 27 Professionals 25 31 30 Technicians 10 27 25 Interns 16 26 29 Young Apprentice 9 20 20 TOTAL 24 30 29 AVERAGE HO TRAINING RAS PER EMPLOYEE PER ETHNIC/RACIAL PROFILE GRI 3-3 | Sicredi DL16 ETHNICOMEDY PROFILE OF TRAINING HOURS 2021 2022 White 30 28 Black and Brown 30 34.5 Not informed 30 – Yellow 36 31 Indigenous 28 12 TOTAL – – 155 SUSTAINABILITY REPORT 2022Integration of new employees The integration process aims to welcome, introduce and acculturate the new employee to the organizational environment, introducing cooperativism, our skills and our culture.","GRI 401-1 | DL13 | DL14 | DL15 | DL17 154PROMOTE PERSONAL DEVELOPMENTMEDIA HOURS TRAINING PER EMPLOYEE REGARDING GENDER GRI 3-3 2020 2021 2022 Men 23 30 28 Women 25 30 30 TOTAL 24 30 29 AVERAGE HOURS TRAINING PER EMPLOYEE FUNCTIONAL CATEGORY (QUANTITY) GRI 404-1 | GRI 3-3 2020 2021 2022 Elected 8 6 19 Senior Leadership 14 14 18 Middle Leadership 27 30 27 Professionals 25 31 30 Technicians 10 27 25 Interns 16 26 29 Young Apprentice 9 20 20 TOTAL 24 30 29 AVERAGE HO TRAINING RAS PER EMPLOYEE PER ETHNIC/RACIAL PROFILE GRI 3-3 | DL16 ETHNICOMEDY PROFILE TRAINING HOURS 2021 2022 White 30 28 Black Brown 30 34.5 informed 30 – Yellow 36 31 Indigenous 28 12 TOTAL – – 155 SUSTAINABILITY REPORT 2022Integration new employees integration process aims welcome, introduce acculturate new employee organizational environment, introducing cooperativism, skills culture.",COOP SICREDI CAMPO GRANDE
9035,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"GRI 404-2 158PROMOTE PERSONAL DEVELOPMENTPERCENTAGE OF EMPLOYEES WHO RECEIVED GRI 404-3 PERFORMANCE ANALYSIS BY GENDER Men 88.4% Women 87.7% TOTAL 88% PERCENTAGE OF EMPLOYEES WHO RECEIVED GRI 404-3 PERFORMANCE ANALYSIS PER CATE FUNCTIONAL GORIA Elected 28.0% High Leadership 85.0% Middle Leadership 90.1% Professionals 87.9% Technicians 87.1% Interns - Young Apprentice - Inspired by the universe of games, Viagem ao Novo Mundo was a gamified experience that proposed a new way of going through the Sicredi Aprendi courses and trails.","GRI 404-2 158PROMOTE PERSONAL DEVELOPMENTPERCENTAGE EMPLOYEES RECEIVED GRI 404-3 PERFORMANCE ANALYSIS GENDER Men 88.4% Women 87.7% TOTAL 88% PERCENTAGE EMPLOYEES RECEIVED GRI 404-3 PERFORMANCE ANALYSIS PER CATE FUNCTIONAL GORIA Elected 28.0% High Leadership 85.0% Middle Leadership 90.1% Professionals 87.9% Technicians 87.1% Interns - Young Apprentice - Inspired universe games, Viagem ao Novo Mundo gamified experience proposed new way going Aprendi courses trails.",COOP SICREDI CAMPO GRANDE
9174,COOP SICREDI CAMPO GRANDE\relatorio_anual_de_sustentabilidade_2022,"Interns, Young People and Elected Officers were also not considered.- GRI 401: Employment – ​​2016401-1New hires and employee turnoverPages 154, 180 and 181 - 401-3Maternity/paternity leavePage 86 6 GRI 405: Diversity and Equal Opportunities – 2016405-1Diversity in governance bodies and employeesPages 181 and 182 6 405-2Proportion between base salary and salary remuneration received by women and those received by menPage 86 6 GRI 406: Non-Discrimination – 2016406-1Cases of discrimination and corrective measures takenIn 2022, we received a case through the reporting channel that was classified in the “Prejudice and/or discrimination” category that a repair plan was implemented, with the results subsequently analyzed based on internal processes.6 189 SUSTAINABILITY REPORT 2022Standard Contents Reference/direct responseRelationship with the principle of the Global Compact Own indicatorsSicredi-RC01Campaigns, events and actions carried out to promote diversity, broken down by region and people affectedPage 81 6 Sicredi-RC02Diversity in the membership, with percentages by gender, age group, race and PCD by center and segmentPage 60 - Own indicatorsSicredi-RC17Number of women participating in the Women committeePage 82 6 Sicredi-RC18Cooperatives with Women's Committee38% 6 Sicredi-RC19Number of young people participating in the CommitteePage 83 6 Sicredi-RC20Cooperatives with Youth Committee23% 6 MATERIAL TOPIC: STRENGTHEN OUR GOVERNANCE MODEL GRI 3: Material Themes – 20213-1Process of defining material themesPage 46 - 3-2 List of material themes Pages 46, 47, 48, 49 and 50 - 3-3Management of material themesPages 60, 61, 76, 77, 78 and 79 - GRI 2: General Contents – 20212-9Governance structure and compositionPage 36 2-10Selection and appointment to the highest governance bodyPage 34 - 190ANNEXOSStandard Contents Reference/direct responseRelationship with the principle of the GRI 2 Global Compact: General Contents – 20212-11President of the highest governance bodyPages 34 and 35 - 2-12Role of the highest governance body in supervision of impact managementPages 34 and 36 2-13Delegation of responsibility for impact managementPage 43 - 2-14Role played by the highest governance body in reporting sustainabilityPage 8 - 2-15 Conflicts of interest Page 64 - 2-17Collective knowledge of the highest governance bodyPage 34 - 2-18Performance assessment of the highest governance bodyThe board chose not to carry out the assessment for 2022.- 2-19Policies of remunerationPage 38 - GRI 2: General Contents – 20212-20Process adopted to determine remunerationPage 38 - 2-21 Total annual compensation ratio Page 186 2-26Mechanisms for advice and presentation of concernsPage 68 - GRI 205: Combating Corruption – 2016205-1Operations assessed for risks related to corruptionPage 64 10 205-2Communication and training in anti-corruption policies and proceduresPages 66 and 67 10 205-3Confirmed cases of corruption and measures takenDuring In the year 2022, there were no records related to corruption.10 GRI 206: Unfair Competition – 2016206-1Lawsuits for unfair competition, trust practices and monopoly In 2022, there were no legal actions due to unfair competition, trust practices or monopoly.– 191 SUSTAINABILITY REPORT 2022Standard Contents Reference/direct responseRelationship with the principle of the Global Compact GRI 417: Marketing and Labeling – 2016417-3Cases of non-compliance in relation to communication and marketingWe had no incidents of non-compliance in communication campaigns, promotional regulations, and sports sponsorships in 2022.","Interns, Young People Elected Officers also considered.- GRI 401: Employment – ​​2016401-1New hires employee turnoverPages 154, 180 181 - 401-3Maternity/paternity leavePage 86 6 GRI 405: Diversity Equal Opportunities – 2016405-1Diversity governance bodies employeesPages 181 182 6 405-2Proportion base salary salary remuneration received women received menPage 86 6 GRI 406: Non-Discrimination – 2016406-1Cases discrimination corrective measures takenIn 2022, received case reporting channel classified “Prejudice and/or discrimination” category repair plan implemented, results subsequently analyzed based internal processes.6 189 SUSTAINABILITY REPORT 2022Standard Contents Reference/direct responseRelationship principle Global Compact indicatorsSicredi-RC01Campaigns, events actions carried promote diversity, broken region people affectedPage 81 6 Sicredi-RC02Diversity membership, percentages gender, age group, race PCD center segmentPage 60 - indicatorsSicredi-RC17Number women participating Women committeePage 82 6 Sicredi-RC18Cooperatives Women's Committee38% 6 Sicredi-RC19Number young people participating CommitteePage 83 6 Sicredi-RC20Cooperatives Youth Committee23% 6 MATERIAL TOPIC: STRENGTHEN GOVERNANCE MODEL GRI 3: Material Themes – 20213-1Process defining material themesPage 46 - 3-2 List material themes Pages 46, 47, 48, 49 50 - 3-3Management material themesPages 60, 61, 76, 77, 78 79 - GRI 2: General Contents – 20212-9Governance structure compositionPage 36 2-10Selection appointment highest governance bodyPage 34 - 190ANNEXOSStandard Contents Reference/direct responseRelationship principle GRI 2 Global Compact: General Contents – 20212-11President highest governance bodyPages 34 35 - 2-12Role highest governance body supervision impact managementPages 34 36 2-13Delegation responsibility impact managementPage 43 - 2-14Role played highest governance body reporting sustainabilityPage 8 - 2-15 Conflicts interest Page 64 - 2-17Collective knowledge highest governance bodyPage 34 - 2-18Performance assessment highest governance bodyThe board chose carry assessment 2022.- 2-19Policies remunerationPage 38 - GRI 2: General Contents – 20212-20Process adopted determine remunerationPage 38 - 2-21 Total annual compensation ratio Page 186 2-26Mechanisms advice presentation concernsPage 68 - GRI 205: Combating Corruption – 2016205-1Operations assessed risks related corruptionPage 64 10 205-2Communication training anti-corruption policies proceduresPages 66 67 10 205-3Confirmed cases corruption measures takenDuring year 2022, records related corruption.10 GRI 206: Unfair Competition – 2016206-1Lawsuits unfair competition, trust practices monopoly 2022, legal actions due unfair competition, trust practices monopoly.– 191 SUSTAINABILITY REPORT 2022Standard Contents Reference/direct responseRelationship principle Global Compact GRI 417: Marketing Labeling – 2016417-3Cases non-compliance relation communication marketingWe incidents non-compliance communication campaigns, promotional regulations, sports sponsorships 2022.",COOP SICREDI CAMPO GRANDE
